paperId,abstract,year,referenceCount,citationCount,influentialCitationCount,year0_citation_count,year1_citation_count,year2_citation_count,year3_citation_count,year4_citation_count,year5_citation_count,year6_citation_count,year7_citation_count,year8_citation_count,year9_citation_count
eb46bda7b1f60fff84265fec045b473df170caea,"Fuzzy Set Theory - And Its Applications, Third Edition is a textbook for courses in fuzzy set theory. It can also be used as an introduction to the subject. The character of a textbook is balanced with the dynamic nature of the research in the field by including many useful references to develop a deeper understanding among interested readers. The book updates the research agenda (which has witnessed profound and startling advances since its inception some 30 years ago) with chapters on possibility theory, fuzzy logic and approximate reasoning, expert systems, fuzzy control, fuzzy data analysis, decision making and fuzzy set models in operations research. All chapters have been updated. Exercises are included.",1985,194,6446,277,2,5,9,19,27,35,45,55,74,107
dfdb7324a90b5bc11b5c8b39bff6cfa498587c86,,1999,0,4150,347,6,28,82,103,161,196,280,320,331,299
ef4481cbc18c91e7bf0e53693bb77f3608743626,"A family of new measures of point and graph centrality based on early intuitions of Bavelas (1948) is introduced. These measures define centrality in terms of the degree to which a point falls on the shortest path between others and there fore has a potential for control of communication. They may be used to index centrality in any large or small network of symmetrical relations, whether connected or unconnected.",1977,4,7418,301,0,6,2,6,6,2,4,3,1,3
f97ba43adfd5f6a6641c879b854149c4a7df7ca4,"The Penn World Table displays a set of national accounts economic time series covering many countries. Its expenditure entries are denominated in a common set of prices in a common currency so that real quantity comparisons can be made, both between countries and over time. It also provides information about relative prices within and between countries, as well as demographic data and capital stock estimates. This updated, revised, and expanded Mark 5 version of the table includes more countries, years, and variables of interest to economic researchers. The Table is available on personal computer diskettes and through BITNET.",1991,9,3478,236,7,51,64,95,150,164,176,183,224,236
c62015ab9a87bdf67425e916cc14cfac2fe7455c,"A level set method for capturing the interface between two fluids is combined with a variable density projection method to allow for computation of two-phase flow where the interface can merge/break and the flow can have a high Reynolds number. A distance function formulation of the level set method enables one to compute flows with large density ratios (1000/1) and flows that are surface tension driven; with no emotional involvement. Recent work has improved the accuracy of the distance function formulation and the accuracy of the advection scheme. We compute flows involving air bubbles and water drops, to name a few. We validate our code against experiments and theory.",1994,0,3945,186,0,12,18,21,29,54,38,68,75,116
126900d94473a2f06a4b2a265c77fa44df1fd8d1,"Given a collection<inline-equation><f> <sc>F</sc></f></inline-equation> of subsets of <?Pub Fmt italic>S<?Pub Fmt /italic> ={1,…,<?Pub Fmt italic>n<?Pub Fmt /italic>}, <?Pub Fmt italic>setcover<?Pub Fmt /italic> is the problem of selecting as few as possiblesubsets from <inline-equation> <f> <sc>F</sc></f></inline-equation> such that their union covers<?Pub Fmt italic>S,<?Pub Fmt /italic>, and <?Pub Fmt italic>maxk-cover<?Pub Fmt /italic> is the problem of selecting<?Pub Fmt italic>k<?Pub Fmt /italic> subsets from<inline-equation> <f> <sc>F</sc></f></inline-equation> such that their union has maximum cardinality. Both these problems areNP-hard.   We prove that (1 - <?Pub Fmt italic>o<?Pub Fmt /italic>(1)) ln<?Pub Fmt italic>n<?Pub Fmt /italic> is a threshold below   which setcover cannot be approximated efficiently, unless NP has slightlysuperpolynomial time algorithms. This closes the gap (up to low-orderterms) between the ratio of approximation achievable by the greedyalogorithm (which is (1 - <?Pub Fmt italic>o<?Pub Fmt /italic>(1)) lnn), and provious results of Lund and Yanakakis, that showed hardness ofapproximation within a ratio of <inline-equation><f><fen lp=""par""><lim align=""r""><op><rf>log</rf></op><ll>2</ll></lim>n<rp post=""par""></fen>/2≃0.72</f></inline-equation> ln <?Pub Fmt italic>n<?Pub Fmt /italic>. For max<?Pub Fmt italic>k<?Pub Fmt /italic>-cover, we show an approximationthreshold of (1 - 1/<?Pub   Fmt italic>e<?Pub Fmt /italic>)(up tolow-order terms), under assumption that <inline-equation><f>P≠NP</f><?Pub   Caret></inline-equation>.",1998,35,3199,250,34,31,35,36,48,67,77,121,110,123
fc3eb090e39d71295c362458b8a0c48d2c5d8377,"During the last decade, anomaly detection has attracted the attention of many researchers to overcome the weakness of signature-based IDSs in detecting novel attacks, and KDDCUP'99 is the mostly widely used data set for the evaluation of these systems. Having conducted a statistical analysis on this data set, we found two important issues which highly affects the performance of evaluated systems, and results in a very poor evaluation of anomaly detection approaches. To solve these issues, we have proposed a new data set, NSL-KDD, which consists of selected records of the complete KDD data set and does not suffer from any of mentioned shortcomings.",2009,29,2470,275,2,15,50,84,127,154,182,189,257,313
0ca21629c5f2da8a8a704335ab09e9b33f73f133,"This article presents a new data set on inequality in the distribution of income. The authors explain the criteria they applied in selecting data on Gini coefficients and on individual quintile groups' income shares. Comparison of the new data set with existing compilations reveals that the data assembled here represent an improvement in quality and a significant expansion in coverage, although differences in the definition of the underlying data might still affect inter temporal and international comparability. Based on this new data set, the authors do not find a systematic link between growth and changes in aggregate inequality. They do find a strong positive relationship between growth and reduction of poverty.",1996,70,3149,299,6,31,67,128,133,140,203,163,183,168
2c276714c18231f1ff2c7f7727cc479506a5b27a,"We examine explanations for corporate financing-, dividend-, and compensation-policy issues. We document robust empirical relations among corporate policy decisions and various firm characteristics. Our evidence suggests contracting theories are more important in explaining cross-sectional variation in observed financial, dividend, and compensation policies than either tax-based or signaling theories.",1992,33,3812,188,2,12,23,29,31,40,61,80,86,112
2805537bec87a6177037b18f9a3a9d3f1038867b,"The spatial receptive fields of simple cells in mammalian striate cortex have been reasonably well described physiologically and can be characterized as being localized, oriented, and bandpass, comparable with the basis functions of wavelet transforms. Previously, we have shown that these receptive field properties may be accounted for in terms of a strategy for producing a sparse distribution of output activity in response to natural images. Here, in addition to describing this work in a more expansive fashion, we examine the neurobiological implications of sparse coding. Of particular interest is the case when the code is overcomplete--i.e., when the number of code elements is greater than the effective dimensionality of the input space. Because the basis functions are non-orthogonal and not linearly independent of each other, sparsifying the code will recruit only those basis functions necessary for representing a given input, and so the input-output function will deviate from being purely linear. These deviations from linearity provide a potential explanation for the weak forms of non-linearity observed in the response properties of cortical simple cells, and they further make predictions about the expected interactions among units in response to naturalistic stimuli.",1997,71,3542,215,4,18,24,38,66,50,73,72,72,70
c5561bda7ff1438096f784e553cf60385bddd09a,"Communities have the potential to function effectively and adapt successfully in the aftermath of disasters. Drawing upon literatures in several disciplines, we present a theory of resilience that encompasses contemporary understandings of stress, adaptation, wellness, and resource dynamics. Community resilience is a process linking a network of adaptive capacities (resources with dynamic attributes) to adaptation after a disturbance or adversity. Community adaptation is manifest in population wellness, defined as high and non-disparate levels of mental and behavioral health, functioning, and quality of life. Community resilience emerges from four primary sets of adaptive capacities—Economic Development, Social Capital, Information and Communication, and Community Competence—that together provide a strategy for disaster readiness. To build collective resilience, communities must reduce risk and resource inequities, engage local people in mitigation, create organizational linkages, boost and protect social supports, and plan for not having a plan, which requires flexibility, decision-making skills, and trusted sources of information that function in the face of unknowns.",2008,191,3057,240,10,29,59,99,121,196,251,304,315,326
e48f4d8dedc8ef449edf3d5917bc285901b42bf7,"A set of face stimuli called the NimStim Set of Facial Expressions is described. The goal in creating this set was to provide facial expressions that untrained individuals, characteristic of research participants, would recognize. This set is large in number, multiracial, and available to the scientific community online. The results of psychometric evaluations of these stimuli are presented. The results lend empirical support for the validity and reliability of this set of facial expressions as determined by accurate identification of expressions and high intra-participant agreement across two testing sessions, respectively.",2009,63,2698,195,43,82,127,205,220,219,244,276,273,284
e5a9fb3d49ef54f049509231e5883a14bef070f0,"A fast marching level set method is presented for monotonically advancing fronts, which leads to an extremely fast scheme for solving the Eikonal equation. Level set methods are numerical techniques for computing the position of propagating fronts. They rely on an initial value partial differential equation for a propagating level set function and use techniques borrowed from hyperbolic conservation laws. Topological changes, corner and cusp development, and accurate determination of geometric properties such as curvature and normal direction are naturally obtained in this setting. This paper describes a particular case of such methods for interfaces whose speed depends only on local position. The technique works by coupling work on entropy conditions for interface motion, the theory of viscosity solutions for Hamilton-Jacobi equations, and fast adaptive narrow band level set methods. The technique is applicable to a variety of problems, including shape-from-shading problems, lithographic development calculations in microchip manufacturing, and arrival time problems in control theory.",1996,27,3010,266,9,12,13,31,34,40,44,89,84,106
5f2f9cd5f3d0a2693a86b74cacb70e4a1c71ebc1,A contracted Gaussian basis set (6‐311G**) is developed by optimizing exponents and coefficients at the Mo/ller–Plesset (MP) second‐order level for the ground states of first‐row atoms. This has a triple split in the valence s and p shells together with a single set of uncontracted polarization functions on each atom. The basis is tested by computing structures and energies for some simple molecules at various levels of MP theory and comparing with experiment.,1980,7,10917,8,0,0,0,0,0,0,0,0,0,0
348cd9726be5e5740ab751c15fbad4b60d98246d,"Whereas much of organic chemistry has classically dealt with the preparation and study of the properties of individual molecules, an increasingly significant portion of the activity in chemical research involves understanding and utilizing the nature of the interactions between molecules. Two representative areas of this evolution are supramolecular chemistry and molecular recognition. The interactions between molecules are governed by intermolecular forces whose energetic and geometric properties are much less well understood than those of classical chemical bonds between atoms. Among the strongest of these interactions, however, are hydrogen bonds, whose directional properties are better understood on the local level (that is, for a single hydrogen bond) than many other types of non-bonded interactions. Nevertheless, the means by which to characterize, understand, and predict the consequences of many hydrogen bonds among molecules, and the resulting formation of molecular aggregates (on the microscopic scale) or crystals (on the macroscopic scale) has remained largely enigmatic. One of the most promising systematic approaches to resolving this enigma was initially developed by the late M. C. Etter, who applied graph theory to recognize, and then utilize, patterns of hydrogen bonding for the understanding and design of molecular crystals. In working with Etter's original ideas the power and potential utility of this approach on one hand, and on the other, the need to develop and extend the initial Etter formalism was generally recognized. It with that latter purpose that we originally undertook the present review.",1995,0,7110,156,1,14,17,24,36,66,68,132,147,171
a31dfa5eb97fced9494dfa1d88578da6827bf78d,"Spend your time even for only few minutes to read a book. Reading a book will never reduce and waste your time to be useless. Reading, for some people become a need that is to do every day such as spending time for eating. Now, what about you? Do you like to read a book? Now, we will show you a new book enPDFd fuzzy set theory and its applications that can be a new way to explore the knowledge. When reading this book, you can get one thing to always remember in every reading time, even step by step.",1993,0,3808,110,32,80,70,92,98,103,84,107,97,104
35f87841b45e820bc1e1bfc66ac85b6d313d6f05,"We propose a new multiphase level set framework for image segmentation using the Mumford and Shah model, for piecewise constant and piecewise smooth optimal approximations. The proposed method is also a generalization of an active contour model without edges based 2-phase segmentation, developed by the authors earlier in T. Chan and L. Vese (1999. In Scale-Space'99, M. Nilsen et al. (Eds.), LNCS, vol. 1682, pp. 141–151) and T. Chan and L. Vese (2001. IEEE-IP, 10(2):266–277). The multiphase level set formulation is new and of interest on its own: by construction, it automatically avoids the problems of vacuum and overlap; it needs only log n level set functions for n phases in the piecewise constant case; it can represent boundaries with complex topologies, including triple junctions; in the piecewise smooth case, only two level set functions formally suffice to represent any partition, based on The Four-Color Theorem. Finally, we validate the proposed models by numerical results for signal and image denoising and segmentation, implemented using the Osher and Sethian level set method.",2002,72,2581,279,2,16,56,77,110,121,131,159,157,177
e4c2d802cf9fe8de8f213727512e18bbfe3dc631,"Shape modeling is an important constituent of computer vision as well as computer graphics research. Shape models aid the tasks of object representation and recognition. This paper presents a new approach to shape modeling which retains some of the attractive features of existing methods and overcomes some of their limitations. The authors' techniques can be applied to model arbitrarily complex shapes, which include shapes with significant protrusions, and to situations where no a priori assumption about the object's topology is made. A single instance of the authors' model, when presented with an image having more than one object of interest, has the ability to split freely to represent each object. This method is based on the ideas developed by Osher and Sethian (1988) to model propagating solid/liquid interfaces with curvature-dependent speeds. The interface (front) is a closed, nonintersecting, hypersurface flowing along its gradient field with constant speed or a speed that depends on the curvature. It is moved by solving a ""Hamilton-Jacobi"" type equation written for a function in which the interface is a particular level set. A speed term synthesized from the image is used to stop the interface in the vicinity of object boundaries. The resulting equation of motion is solved by employing entropy-satisfying upwind finite difference schemes. The authors present a variety of ways of computing the evolving front, including narrow bands, reinitializations, and different stopping criteria. The efficacy of the scheme is demonstrated with numerical experiments on some synthesized images and some low contrast medical images. >",1995,94,3515,159,25,42,51,52,76,99,106,119,133,171
f991a2a0e09f442a2ad528bbcab8fc0992f7cf3b,"[1] The historical surface temperature data set HadCRUT provides a record of surface temperature trends and variability since 1850. A new version of this data set, HadCRUT3, has been produced, benefiting from recent improvements to the sea surface temperature data set which forms its marine component, and from improvements to the station records which provide the land data. A comprehensive set of uncertainty estimates has been derived to accompany the data: Estimates of measurement and sampling error, temperature bias effects, and the effect of limited observational coverage on large-scale averages have all been made. Since the mid twentieth century the uncertainties in global and hemispheric mean temperatures are small, and the temperature increase greatly exceeds its uncertainty. In earlier periods the uncertainties are larger, but the temperature increase over the twentieth century is still significantly larger than its uncertainty.",2006,55,2008,315,16,77,141,153,214,233,263,246,151,111
65c260fce4fb6fe44ac44562b75d38b0ac5c38f5,"Point set registration is a key component in many computer vision tasks. The goal of point set registration is to assign correspondences between two sets of points and to recover the transformation that maps one point set to the other. Multiple factors, including an unknown nonrigid spatial transformation, large dimensionality of point set, noise, and outliers, make the point set registration a challenging problem. We introduce a probabilistic method, called the Coherent Point Drift (CPD) algorithm, for both rigid and nonrigid point set registration. We consider the alignment of two point sets as a probability density estimation problem. We fit the Gaussian mixture model (GMM) centroids (representing the first point set) to the data (the second point set) by maximizing the likelihood. We force the GMM centroids to move coherently as a group to preserve the topological structure of the point sets. In the rigid case, we impose the coherence constraint by reparameterization of GMM centroid locations with rigid parameters and derive a closed form solution of the maximization step of the EM algorithm in arbitrary dimensions. In the nonrigid case, we impose the coherence constraint by regularizing the displacement field and using the variational calculus to derive the optimal transformation. We also introduce a fast algorithm that reduces the method computation complexity to linear. We test the CPD algorithm for both rigid and nonrigid transformations in the presence of noise, outliers, and missing points, where CPD shows accurate results and outperforms current state-of-the-art methods.",2009,60,1883,341,0,21,42,84,103,138,192,204,218,195
cf9f2a48528e50a5625eb8b8200d86a93e098b7a,"We describe the construction of a 10' latitude/longitude data set of mean monthly sur- face climate over global land areas, excluding Antarctica. The climatology includes 8 climate ele- ments —precipitation, wet-day frequency, temperature, diurnal temperature range, relative humid- ity, sunshine duration, ground frost frequency and windspeed—and was interpolated from a data set of station means for the period centred on 1961 to 1990. Precipitation was first defined in terms of the parameters of the Gamma distribution, enabling the calculation of monthly precipitation at any given return period. The data are compared to an earlier data set at 0.5o latitude/longitude resolution and show added value over most regions. The data will have many applications in applied climatology, biogeochemical modelling, hydrology and agricultural meteorology and are available through the International Water Management Institute World Water and Climate Atlas (http://www.iwmi.org) and the Climatic Research Unit (http://www.cru.uea.ac.uk).",2002,34,2127,359,1,8,21,46,69,89,109,153,139,176
0ac187c25dc630aca84751947f01879e479196e0,"The 6‐31G* and 6‐31G** basis sets previously introduced for first‐row atoms have been extended through the second‐row of the periodic table. Equilibrium geometries for one‐heavy‐atom hydrides calculated for the two‐basis sets and using Hartree–Fock wave functions are in good agreement both with each other and with the experimental data. HF/6‐31G* structures, obtained for two‐heavy‐atom hydrides and for a variety of hypervalent second‐row molecules, are also in excellent accord with experimental equilibrium geometries. No large deviations between calculated and experimental single bond lengths have been noted, in contrast to previous work on analogous first‐row compounds, where limiting Hartree–Fock distances were in error by up to a tenth of an angstrom. Equilibrium geometries calculated at the HF/6‐31G level are consistently in better agreement with the experimental data than are those previously obtained using the simple split‐valance 3‐21G basis set for both normal‐ and hypervalent compounds. Normal‐mode vibrational frequencies derived from 6‐31G* level calculations are consistently larger than the corresponding experimental values, typically by 10%–15%; they are of much more uniform quality than those obtained from the 3‐21G basis set. Hydrogenation energies calculated for normal‐ and hypervalent compounds are in moderate accord with experimental data, although in some instances large errors appear. Calculated energies relating to the stabilities of single and multiple bonds are in much better accord with the experimental energy differences.",1982,13,5402,6,0,8,14,26,42,30,47,41,33,46
9fb7b636edeaf344394fdf37481d7b83eec75358,Recently Viola et al. [2001] have introduced a rapid object detection. scheme based on a boosted cascade of simple feature classifiers. In this paper we introduce a novel set of rotated Haar-like features. These novel features significantly enrich the simple features of Viola et al. and can also be calculated efficiently. With these new rotated features our sample face detector shows off on average a 10% lower false alarm rate at a given hit rate. We also present a novel post optimization procedure for a given boosted cascade improving on average the false alarm rate further by 12.5%.,2002,9,3141,167,2,16,55,79,103,155,197,201,224,236
9c6f95c53af4a60acef42aa38529ab91dcce7351,"The relatively small diffuse function‐augmented basis set, 3‐21+G, is shown to describe anion geometries and proton affinities adequately. The diffuse sp orbital exponents are recommended for general use to augment larger basis sets.",1983,24,4512,1,0,3,12,20,20,16,31,31,39,44
63c659fc8a2a8238bb8952b00d1128450a7cce4b,"Light synchronizes mammalian circadian rhythms with environmental time by modulating retinal input to the circadian pacemaker—the suprachiasmatic nucleus (SCN) of the hypothalamus. Such photic entrainment requires neither rods nor cones, the only known retinal photoreceptors. Here, we show that retinal ganglion cells innervating the SCN are intrinsically photosensitive. Unlike other ganglion cells, they depolarized in response to light even when all synaptic input from rods and cones was blocked. The sensitivity, spectral tuning, and slow kinetics of this light response matched those of the photic entrainment mechanism, suggesting that these ganglion cells may be the primary photoreceptors for this system.",2002,52,2793,152,48,77,76,95,82,111,89,112,111,129
60c6bc0aafe922a8a1a1fb16e76ce0bab6cfdc98,"Descriptive set theory has been one of the main areas of research in set theory for almost a century. This text attempts to present a largely balanced approach, which combines many elements of the different traditions of the subject. It includes a wide variety of examples, exercises (over 400), and applications, in order to illustrate the general concepts and results of the theory. This text provides a first basic course in classical descriptive set theory and covers material with which mathematicians interested in the subject for its own sake or those that wish to use it in their field should be familiar. Over the years, researchers in diverse areas of mathematics, such as logic and set theory, analysis, topology, probability theory, etc., have brought to the subject of descriptive set theory their own intuitions, concepts, terminology and notation.",1987,0,2231,247,1,0,0,0,0,0,0,2,7,14
5ae073986408c9931bf6887fafb85e253866f7cc,"In this innovative approach to the practice of social science, Charles Ragin explores the use of fuzzy sets to bridge the divide between quantitative and qualitative methods. Paradoxically, the fuzzy set is a powerful tool because it replaces an unwieldy, ""fuzzy"" instrument—the variable, which establishes only the positions of cases relative to each other, with a precise one—degree of membership in a well-defined set. Ragin argues that fuzzy sets allow a far richer dialogue between ideas and evidence in social research than previously possible. They let quantitative researchers abandon ""homogenizing assumptions"" about cases and causes, they extend diversity-oriented research strategies, and they provide a powerful connection between theory and data analysis. Most important, fuzzy sets can be carefully tailored to fit evolving theoretical concepts, sharpening quantitative tools with in-depth knowledge gained through qualitative, case-oriented inquiry. This book will revolutionize research methods not only in sociology, political science, and anthropology but in any field of inquiry dealing with complex patterns of causation.",2001,0,2010,237,8,28,38,55,62,62,86,86,116,97
b4e0ca86d00efc6c548939e3ed614bf64dd9d0ab,"Let A be a binary matrix of size m × n, let cT be a positive row vector of length n and let e be the column vector, all of whose m components are ones. The set-covering problem is to minimize cTx subject to Ax ≥ e and x binary. We compare the value of the objective function at a feasible solution found by a simple greedy heuristic to the true optimum. It turns out that the ratio between the two grows at most logarithmically in the largest column sum of A. When all the components of cT are the same, our result reduces to a theorem established previously by Johnson and Lovasz.",1979,4,2540,188,0,3,3,7,6,9,2,6,10,7
d243b5eb81a8501cc0477c47a4ce7d4feb524aee,"In this paper, we present a new variational formulation for geometric active contours that forces the level set function to be close to a signed distance function, and therefore completely eliminates the need of the costly re-initialization procedure. Our variational formulation consists of an internal energy term that penalizes the deviation of the level set function from a signed distance function, and an external energy term that drives the motion of the zero level set toward the desired image features, such as object boundaries. The resulting evolution of the level set function is the gradient flow that minimizes the overall energy functional. The proposed variational level set formulation has three main advantages over the traditional level set formulations. First, a significantly larger time step can be used for numerically solving the evolution partial differential equation, and therefore speeds up the curve evolution. Second, the level set function can be initialized with general functions that are more efficient to construct and easier to use in practice than the widely used signed distance function. Third, the level set evolution in our formulation can be easily implemented by simple finite difference scheme and is computationally more efficient. The proposed algorithm has been applied to both simulated and real images with promising results.",2005,28,2041,191,2,12,51,92,141,172,176,210,221,181
9ceedeb5e2ebc39a08c70e2d42d69bca0e064bc1,"A Monte Carlo evaluation of 30 procedures for determining the number of clusters was conducted on artificial data sets which contained either 2, 3, 4, or 5 distinct nonoverlapping clusters. To provide a variety of clustering solutions, the data sets were analyzed by four hierarchical clustering methods. External criterion measures indicated excellent recovery of the true cluster structure by the methods at the correct hierarchy level. Thus, the clustering present in the data was quite strong. The simulation results for the stopping rules revealed a wide range in their ability to determine the correct number of clusters in the data. Several procedures worked fairly well, whereas others performed rather poorly. Thus, the latter group of rules would appear to have little validity, particularly for data sets containing distinct clusters. Applied researchers are urged to select one or more of the better criteria. However, users are cautioned that the performance of some of the criteria may be data dependent.",1985,56,2759,108,4,2,14,10,10,16,10,18,27,37
afdf0c581ad8e194eb6a58a0f7582e49e77bf85d,"We have expanded the reference set of proteins used in SELCON3 by including 11 additional proteins (selected from the reference sets of Yang and co-workers and Keiderling and co-workers). Depending on the wavelength range and whether or not denatured proteins are included in the reference set, five reference sets were constructed with the number of reference proteins varying from 29 to 48. The performance of three popular methods for estimating protein secondary structure fractions from CD spectra (implemented in software packages CONTIN, SELCON3, and CDSSTR) and a variant of CONTIN, CONTIN/LL, that incorporates the variable selection method in the locally linearized model in CONTIN, were examined using the five reference sets described here, and a 22-protein reference set. Secondary structure assignments from DSSP were used in the analysis. The performances of all three methods were comparable, in spite of the differences in the algorithms used in the three software packages. While CDSSTR performed the best with a smaller reference set and larger wavelength range, and CONTIN/LL performed the best with a larger reference set and smaller wavelength range, the performances for individual secondary structures were mixed. Analyzing protein CD spectra using all three methods should improve the reliability of predicted secondary structural fractions. The three programs are provided in CDPro software package and have been modified for easier use with the different reference sets described in this paper. CDPro software is available at the website: http://lamar.colostate.edu/ approximately sreeram/CDPro.",2000,48,2541,68,0,8,34,52,66,85,102,106,118,141
5cee6b7fb97778fb9343a308f5b6982ef9c97135,"Abstract In this paper, the authors study the theory of soft sets initiated by Molodtsov. The authors define equality of two soft sets, subset and super set of a soft set, complement of a soft set, null soft set, and absolute soft set with examples. Soft binary operations like AND, OR and also the operations of union, intersection are defined. De Morgan's laws and a number of results are verified in soft set theory.",2003,10,1944,156,0,1,2,0,3,12,20,43,90,123
166641a1c482e2aadbafed7d5f7e637924442237,This paper describes an extension to the set of Basic Linear Algebra Subprograms. The extensions are targeted at matrix-vector operations that should provide for efficient and portable implementations of algorithms for high-performance computers,1990,53,1933,177,24,27,49,53,58,56,80,86,59,48
b72b370e9494b7ad715969292ff1476df1b1e2fb,"The study of sets is important and thus popular in the business and economic world for three major reasons: Basic understanding of concepts in sets and set algebra provides a form of logical language through which business specialists can communicate important concepts and ideas. Set algebra is used in solving counting problems of a logical nature. The study of set algebra provides a solid background to understanding of probability and statistics, which are important business decision-making tools.",2007,86,1685,131,99,90,88,74,89,100,110,105,91,108
475bbf493d8246031a5152c8005a5c567231307c,"Basis sets are some of the most important input data for computational models in the chemistry, materials, biology, and other science domains that utilize computational quantum mechanics methods. Providing a shared, Web-accessible environment where researchers can not only download basis sets in their required format but browse the data, contribute new basis sets, and ultimately curate and manage the data as a community will facilitate growth of this resource and encourage sharing both data and knowledge. We describe the Basis Set Exchange (BSE), a Web portal that provides advanced browsing and download capabilities, facilities for contributing basis set data, and an environment that incorporates tools to foster development and interaction of communities. The BSE leverages and enables continued development of the basis set library originally assembled at the Environmental Molecular Sciences Laboratory.",2007,54,2188,9,3,27,75,83,133,145,189,190,197,190
6e50b1cb4131104e40dc18b4de5398e7bb892e03,"In the context of structural optimization we propose a new numerical method based on a combination of the classical shape derivative and of the level-set method for front propagation. We implement this method in two and three space dimensions for a model of linear or nonlinear elasticity. We consider various objective functions with weight and perimeter constraints. The shape derivative is computed by an adjoint method. The cost of our numerical algorithm is moderate since the shape is captured on a fixed Eulerian mesh. Although this method is not specifically designed for topology optimization, it can easily handle topology changes. However, the resulting optimal shape is strongly dependent on the initial guess.",2004,40,1825,141,11,26,45,48,54,58,75,76,85,94
7d23f522cf17ac3de97d6f16fa8f616d716fb383,"This paper presents a new approach to structural topology optimization. We represent the structural boundary by a level set model that is embedded in a scalar function of a higher dimension. Such level set models are flexible in handling complex topological changes and are concise in describing the boundary shape of the structure. Furthermore, a well-founded mathematical procedure leads to a numerical algorithm that describes a structural optimization as a sequence of motions of the implicit boundaries converging to an optimum solution and satisfying specified constraints. The result is a 3D topology optimization technique that demonstrates outstanding flexibility of handling topological changes, fidelity of boundary representation and degree of automation. We have implemented the algorithm with the use of several robust and efficient numerical techniques of level set methods. The benefit and the advantages of the proposed method are illustrated with several 2D examples that are widely used in the recent literature of topology optimization, especially in the homogenization based methods.",2003,28,1957,64,2,18,29,33,36,60,54,72,85,75
0eb6c9584cb52d91ef202e9bfa0e92676eb0ecf4,"The air–sea fluxes of momentum, heat, freshwater and their components have been computed globally from 1948 at frequencies ranging from 6-hourly to monthly. All fluxes are computed over the 23 years from 1984 to 2006, but radiation prior to 1984 and precipitation before 1979 are given only as climatological mean annual cycles. The input data are based on NCEP reanalysis only for the near surface vector wind, temperature, specific humidity and density, and on a variety of satellite based radiation, sea surface temperature, sea-ice concentration and precipitation products. Some of these data are adjusted to agree in the mean with a variety of more reliable satellite and in situ measurements, that themselves are either too short a duration, or too regional in coverage. The major adjustments are a general increase in wind speed, decrease in humidity and reduction in tropical solar radiation. The climatological global mean air–sea heat and freshwater fluxes (1984–2006) then become 2 W/m2 and −0.1 mg/m2 per second, respectively, down from 30 W/m2 and 3.4 mg/m2 per second for the unaltered data. However, decadal means vary from 7.3 W/m2 (1977–1986) to −0.3 W/m2 (1997–2006). The spatial distributions of climatological fluxes display all the expected features. A comparison of zonally averaged wind stress components across ocean sub-basins reveals large differences between available products due both to winds and to the stress calculation. Regional comparisons of the heat and freshwater fluxes reveal an alarming range among alternatives; typically 40 W/m2 and 10 mg/m2 per second, respectively. The implied ocean heat transports are within the uncertainty of estimates from ocean observations in both the Atlantic and Indo-Pacific basins. They show about 2.4 PW of tropical heating, of which 80% is transported to the north, mostly in the Atlantic. There is similar good agreement in freshwater transport at many latitudes in both basins, but neither in the South Atlantic, nor at 35°N.",2009,134,1286,94,14,38,47,73,121,123,124,124,121,113
901b357c7d4ab59298bd0872554f3f34091c40ff,"I argue that research on organizational configurations has been limited by a mismatch between theory and methods and introduce set-theoretic methods as a viable alternative for overcoming this mismatch. I demonstrate the value of such methods for studying organizational configurations and discuss their applicability for examining equifinality and limited diversity among configurations, as well as their relevance to other research fields such as complementarities theory, complexity theory, and the resource-based view",2007,142,1344,140,13,22,29,40,49,60,85,72,78,155
f0a8e0bf935ae8cb55c09841483dd671d46add28,"Abstract A generalized model of rough sets called variable precision model (VP-model), aimed at modelling classification problems involving uncertain or imprecise information, is presented. The generalized model inherits all basic mathematical properties of the original model introduced by Pawlak. The main concepts are introduced formally and illustrated with simple examples. The application of the model to analysis of knowledge representation systems is also discussed.",1993,53,1892,154,7,10,12,23,22,30,23,41,37,44
71cd76a801da510b3714043629e3bc5e13a3e1ce,"Summary. To systematically identify and analyze the 15 HA and 9 NA subtypes of influenza A virus, we need reliable, simple methods that not only characterize partial sequences but analyze the entire influenza A genome. We designed primers based on the fact that the 15 and 21 terminal segment specific nucleotides of the genomic viral RNA are conserved between all influenza A viruses and unique for each segment. The primers designed for each segment contain influenza virus specific nucleotides at their 3′-end and non-influenza virus nucleotides at the 5′-end. With this set of primers, we were able to amplify all eight segments of N1, N2, N4, N5, and N8 subtypes. For N3, N6, N7, and N9 subtypes, the segment specific sequences of the neuraminidase genes are different. Therefore, we optimized the primer design to allow the amplification of those neuraminidase genes as well. The resultant primer set is suitable for all influenza A viruses to generate full-length cDNAs, to subtype viruses, to sequence their DNA, and to construct expression plasmids for reverse genetics systems.",2001,38,1758,77,2,3,7,14,24,32,52,68,104,145
4c1214f1356353b32291d1b25c33f4669a6a0a7b,"The properties of positively invariant sets are involved in many different problems in control theory, such as constrained control, robustness analysis, synthesis and optimization. In this paper we provide an overview of the literature concerning positively invariant sets and their application to the analysis and synthesis of control systems.",1999,251,1836,112,2,17,29,47,53,63,84,85,90,92
